1775804432.162,0.0151,0.0460,-0.0209,-0.0125,-0.0502,0.0276,0.0026,-0.0042,0.0067,0.0002
1775804432.212,0.0149,-0.0194,-0.0433,-0.0123,0.0153,0.0499,0.0027,-0.0041,0.0066,0.0002
1775804432.262,-0.0200,-0.0246,0.0430,0.0228,0.0204,-0.0365,0.0028,-0.0042,0.0065,0.0001
1775804432.313,-0.0462,0.0195,0.0172,0.0489,-0.0238,-0.0107,0.0027,-0.0043,0.0066,0.0003
1775804432.363,0.0410,0.0236,0.0272,-0.0383,-0.0279,-0.0205,0.0027,-0.0042,0.0067,0.0003
1775804432.413,0.0054,-0.0638,0.0438,-0.0027,0.0596,-0.0370,0.0027,-0.0041,0.0068,0.0002
1775804432.463,-0.0073,0.0019,0.0309,0.0100,-0.0061,-0.0241,0.0028,-0.0042,0.0068,0.0003
1775804432.513,-0.0198,0.0020,-0.0047,0.0224,-0.0061,0.0116,0.0027,-0.0041,0.0069,0.0003
1775804432.563,0.0238,-0.0286,-0.0044,-0.0212,0.0247,0.0112,0.0026,-0.0040,0.0068,0.0002
1775804432.613,0.0145,0.0016,0.0616,-0.0119,-0.0056,-0.0549,0.0027,-0.0041,0.0067,0.0002
1775804432.663,-0.0244,-0.0374,0.0081,0.0272,0.0334,-0.0014,0.0028,-0.0039,0.0068,0.0003
1775804432.713,0.0103,-0.0204,0.0654,-0.0076,0.0164,-0.0586,0.0027,-0.0040,0.0068,0.0004
1775804432.763,0.0626,-0.0073,0.0620,-0.0598,0.0032,-0.0552,0.0028,-0.0041,0.0068,0.0002
1775804432.813,-0.0027,0.0017,0.0481,0.0056,-0.0058,-0.0413,0.0028,-0.0042,0.0068,0.0003
1775804432.863,-0.0072,-0.0245,0.0435,0.0099,0.0205,-0.0366,0.0027,-0.0041,0.0069,0.0003
1775804432.913,-0.0076,0.0017,0.0660,0.0102,-0.0058,-0.0591,0.0026,-0.0042,0.0069,0.0005
1775804432.963,-0.0027,0.0019,0.0221,0.0053,-0.0060,-0.0151,0.0025,-0.0041,0.0070,0.0003
