457161.600,0.000000,0.000000,-95.850000,-15.448000,-1.583000,0.112000,22.54392501,114.00709550,21.137000,3.000000,1.485000,1.190000,3.238000,49.000000,3.000000,0.000000,1775804345.325700
457161.700,0.000000,0.000000,-95.880000,-15.450000,-1.592000,0.111000,22.54392357,114.00708043,21.160000,3.000000,1.827000,1.217000,3.117000,49.000000,3.000000,0.000000,1775804345.426700
457161.800,0.000000,0.000000,-95.900000,-15.450000,-1.598000,0.087000,22.54392215,114.00706536,21.178000,3.000000,1.618000,1.131000,2.983000,48.000000,3.000000,0.000000,1775804345.526200
457161.900,0.000000,0.000000,-95.850000,-15.468000,-1.585000,0.058000,22.54392066,114.00705023,21.193000,3.000000,1.639000,1.210000,3.121000,48.000000,3.000000,0.000000,1775804345.626300
457162.000,0.000000,0.000000,-95.860000,-15.483000,-1.589000,0.088000,22.54391919,114.00703508,21.210000,3.000000,1.637000,1.185000,3.205000,48.000000,3.000000,0.000000,1775804345.728500
457162.100,0.000000,0.000000,-95.870000,-15.492000,-1.593000,0.092000,22.54391776,114.00702001,21.230000,3.000000,1.799000,1.218000,3.181000,48.000000,3.000000,0.000000,1775804345.830300
457162.200,0.000000,0.000000,-95.640000,-15.493000,-1.530000,0.087000,22.54391629,114.00700486,21.247000,3.000000,1.651000,1.173000,3.209000,48.000000,3.000000,0.000000,1775804345.929800
457162.300,0.000000,0.000000,-95.560000,-15.492000,-1.509000,0.088000,22.54391487,114.00698986,21.268000,3.000000,1.940000,1.246000,3.404000,48.000000,3.000000,0.000000,1775804346.029800
457162.400,0.000000,0.000000,-95.610000,-15.524000,-1.524000,0.083000,22.54391346,114.00697474,21.289000,3.000000,1.626000,1.161000,3.163000,47.000000,3.000000,0.000000,1775804346.126200
457162.500,0.000000,0.000000,-95.610000,-15.541000,-1.526000,0.116000,22.54391207,114.00695967,21.314000,3.000000,1.658000,1.157000,3.318000,47.000000,3.000000,0.000000,1775804346.227700
457162.600,0.000000,0.000000,-95.410000,-15.521000,-1.470000,0.104000,22.54391075,114.00694455,21.338000,3.000000,1.621000,1.245000,3.407000,47.000000,3.000000,0.000000,1775804346.325900
457162.700,0.000000,0.000000,-95.440000,-15.538000,-1.479000,0.106000,22.54390940,114.00692944,21.358000,3.000000,1.787000,1.080000,3.029000,47.000000,3.000000,0.000000,1775804346.426700
457162.800,0.000000,0.000000,-95.360000,-15.526000,-1.458000,0.087000,22.54390810,114.00691432,21.371000,3.000000,1.800000,1.098000,3.022000,46.000000,3.000000,0.000000,1775804346.525600
457162.900,0.000000,0.000000,-95.570000,-15.524000,-1.515000,0.086000,22.54390669,114.00689926,21.381000,3.000000,1.763000,1.201000,3.211000,46.000000,3.000000,0.000000,1775804346.626200
457163.000,0.000000,0.000000,-95.640000,-15.537000,-1.535000,0.103000,22.54390528,114.00688413,21.401000,3.000000,1.612000,1.111000,3.038000,46.000000,3.000000,0.000000,1775804346.729000
457163.100,0.000000,0.000000,-95.400000,-15.558000,-1.471000,0.111000,22.54390391,114.00686902,21.426000,3.000000,1.966000,1.211000,3.327000,46.000000,3.000000,0.000000,1775804346.831100
457163.200,0.000000,0.000000,-95.290000,-15.543000,-1.439000,0.113000,22.54390251,114.00685382,21.451000,3.000000,1.634000,1.172000,2.979000,46.000000,3.000000,0.000000,1775804346.929800
457163.300,0.000000,0.000000,-95.310000,-15.558000,-1.447000,0.127000,22.54390114,114.00683867,21.479000,3.000000,1.829000,1.214000,3.240000,46.000000,3.000000,0.000000,1775804347.026800
457163.400,0.000000,0.000000,-95.440000,-15.527000,-1.479000,0.094000,22.54389980,114.00682355,21.497000,3.000000,1.311000,1.131000,3.121000,46.000000,3.000000,0.000000,1775804347.126200
457163.500,0.000000,0.000000,-95.370000,-15.539000,-1.460000,0.112000,22.54389840,114.00680847,21.517000,3.000000,1.635000,1.234000,3.248000,46.000000,3.000000,0.000000,1775804347.228600
457163.600,0.000000,0.000000,-95.530000,-15.525000,-1.504000,0.120000,22.54389702,114.00679328,21.538000,3.000000,1.253000,1.079000,3.010000,47.000000,3.000000,0.000000,1775804347.325900
457163.700,0.000000,0.000000,-95.520000,-15.523000,-1.500000,0.106000,22.54389563,114.00677804,21.560000,3.000000,1.359000,1.064000,2.904000,47.000000,3.000000,0.000000,1775804347.425700
457163.800,0.000000,0.000000,-95.470000,-15.546000,-1.488000,0.110000,22.54389428,114.00676283,21.577000,3.000000,1.359000,1.053000,2.859000,47.000000,3.000000,0.000000,1775804347.525700
457163.900,0.000000,0.000000,-95.620000,-15.540000,-1.529000,0.115000,22.54389288,114.00674759,21.600000,3.000000,1.344000,1.025000,2.843000,47.000000,3.000000,0.000000,1775804347.625500
457164.000,0.000000,0.000000,-95.590000,-15.516000,-1.519000,0.091000,22.54389143,114.00673228,21.619000,3.000000,1.351000,1.026000,2.837000,47.000000,3.000000,0.000000,1775804347.730200
457164.100,0.000000,0.000000,-95.690000,-15.516000,-1.547000,0.075000,22.54388998,114.00671709,21.635000,3.000000,1.776000,1.177000,3.236000,47.000000,3.000000,0.000000,1775804347.830600
457164.200,0.000000,0.000000,-95.830000,-15.476000,-1.580000,0.079000,22.54388846,114.00670184,21.655000,3.000000,1.343000,0.997000,2.705000,47.000000,3.000000,0.000000,1775804347.930900
457164.300,0.000000,0.000000,-95.760000,-15.415000,-1.554000,0.084000,22.54388704,114.00668674,21.667000,3.000000,1.770000,1.157000,3.250000,47.000000,3.000000,0.000000,1775804348.028700
457164.400,0.000000,0.000000,-95.840000,-15.363000,-1.571000,0.089000,22.54388559,114.00667164,21.681000,3.000000,1.310000,0.962000,2.631000,47.000000,3.000000,0.000000,1775804348.126300
457164.500,0.000000,0.000000,-95.880000,-15.333000,-1.578000,0.132000,22.54388412,114.00665662,21.702000,3.000000,1.487000,0.994000,2.778000,47.000000,3.000000,0.000000,1775804348.227800
457164.600,0.000000,0.000000,-95.890000,-15.290000,-1.576000,0.116000,22.54388265,114.00664162,21.727000,3.000000,1.259000,0.940000,2.593000,47.000000,3.000000,0.000000,1775804348.327100
457164.700,0.000000,0.000000,-96.200000,-15.235000,-1.656000,0.108000,22.54388111,114.00662677,21.751000,3.000000,1.451000,0.982000,2.747000,47.000000,3.000000,0.000000,1775804348.425800
457164.800,0.000000,0.000000,-96.160000,-15.172000,-1.637000,0.111000,22.54387961,114.00661191,21.774000,3.000000,1.270000,0.962000,2.572000,48.000000,3.000000,0.000000,1775804348.526400
457164.900,0.000000,0.000000,-96.180000,-15.121000,-1.636000,0.109000,22.54387807,114.00659724,21.799000,3.000000,1.480000,1.074000,3.006000,48.000000,3.000000,0.000000,1775804348.625700
457165.000,0.000000,0.000000,-96.440000,-15.054000,-1.699000,0.078000,22.54387655,114.00658255,21.822000,3.000000,1.323000,1.013000,2.665000,49.000000,3.000000,0.000000,1775804348.729800
457165.100,0.000000,0.000000,-96.160000,-14.975000,-1.615000,0.095000,22.54387513,114.00656814,21.841000,3.000000,1.771000,1.088000,3.096000,48.000000,3.000000,0.000000,1775804348.831100
457165.200,0.000000,0.000000,-96.150000,-14.913000,-1.607000,0.115000,22.54387364,114.00655370,21.863000,3.000000,1.343000,1.000000,2.677000,48.000000,3.000000,0.000000,1775804348.929700
457165.300,0.000000,0.000000,-96.220000,-14.832000,-1.615000,0.106000,22.54387217,114.00653927,21.879000,3.000000,1.488000,1.028000,2.593000,48.000000,3.000000,0.000000,1775804349.028300
457165.400,0.000000,0.000000,-96.340000,-14.774000,-1.642000,0.073000,22.54387069,114.00652486,21.893000,3.000000,1.461000,1.030000,2.804000,48.000000,3.000000,0.000000,1775804349.127000
457165.500,0.000000,0.000000,-96.480000,-14.726000,-1.674000,0.109000,22.54386917,114.00651052,21.910000,3.000000,1.583000,1.040000,2.812000,48.000000,3.000000,0.000000,1775804349.227300
457165.600,0.000000,0.000000,-96.380000,-14.664000,-1.640000,0.102000,22.54386770,114.00649627,21.931000,3.000000,1.625000,1.041000,2.788000,48.000000,3.000000,0.000000,1775804349.327000
457165.700,0.000000,0.000000,-96.620000,-14.591000,-1.693000,0.093000,22.54386615,114.00648212,21.949000,3.000000,1.569000,1.036000,2.793000,48.000000,3.000000,0.000000,1775804349.427400
457165.800,0.000000,0.000000,-96.490000,-14.547000,-1.654000,0.077000,22.54386470,114.00646792,21.962000,3.000000,1.607000,1.044000,2.867000,48.000000,3.000000,0.000000,1775804349.527000
457165.900,0.000000,0.000000,-96.590000,-14.461000,-1.670000,0.067000,22.54386324,114.00645380,21.977000,3.000000,1.538000,1.054000,2.816000,47.000000,3.000000,0.000000,1775804349.626900
457166.000,0.000000,0.000000,-96.370000,-14.434000,-1.612000,0.092000,22.54386175,114.00643970,21.995000,3.000000,1.835000,1.119000,3.029000,47.000000,3.000000,0.000000,1775804349.729900
