1775804343.777, 0.055, 0.019,-0.011,-0.008, 0.819,-0.000, 0.000,0.01883,-0.025
1775804343.877, 0.055, 0.022,-0.012,-0.001, 0.823,-0.000, 0.001,0.02222,-0.027
1775804343.977, 0.055, 0.020,-0.009, 0.004, 0.827,-0.000, 0.001,0.02021,-0.021
1775804344.077, 0.055, 0.018,-0.007,-0.004, 0.831,-0.000, 0.000,0.01829,-0.017
1775804344.177, 0.055, 0.018,-0.008,-0.006, 0.834,-0.000, 0.000,0.01771,-0.023
1775804344.277, 0.055, 0.020,-0.007,-0.018, 0.841,-0.000,-0.000,0.01994,-0.031
1775804344.377, 0.056, 0.021,-0.010,-0.007, 0.844,-0.000, 0.000,0.02056,-0.027
1775804344.477, 0.056, 0.021,-0.011,-0.003, 0.848,-0.000, 0.001,0.02080,-0.021
1775804344.577, 0.056, 0.022,-0.008, 0.012, 0.852,-0.000, 0.001,0.02196,-0.023
1775804344.677, 0.056, 0.017,-0.005, 0.017, 0.857,-0.000, 0.001,0.01702,-0.025
1775804344.777, 0.054, 0.012,-0.005, 0.012, 0.833,-0.000, 0.001,0.01226,-0.026
1775804344.877, 0.055, 0.012,-0.009, 0.004, 0.837,-0.000, 0.001,0.01219,-0.023
1775804344.977, 0.055, 0.009,-0.007,-0.001, 0.839,-0.000, 0.000,0.00898,-0.025
1775804345.077, 0.055, 0.008,-0.009,-0.005, 0.843,-0.000, 0.000,0.00804,-0.026
1775804345.177, 0.055, 0.007,-0.009,-0.016, 0.845,-0.000, 0.000,0.00746,-0.027
1775804345.277, 0.055, 0.007,-0.009,-0.001, 0.840,-0.000, 0.000,0.00746,-0.025
1775804345.377, 0.055, 0.010,-0.007,-0.001, 0.843,-0.000, 0.001,0.00973,-0.024
1775804345.477, 0.055, 0.007,-0.005, 0.003, 0.846,-0.000, 0.000,0.00653,-0.026
1775804345.577, 0.055, 0.006,-0.007, 0.005, 0.849,-0.000, 0.000,0.00613,-0.026
1775804345.677, 0.055, 0.006,-0.005, 0.006, 0.852,-0.000, 0.001,0.00622,-0.018
